Code,Country,Description,Rate
37069743,,Cellular BITE,0
370698,,Cellular Omnitel,0
370699,,Cellular BITE,0
3707,,Personal,0
3708,,Personal,0
3709,,Personal,0
352,,,0
3526021,,Cellular,0
352621,,Cellular,0
352628,,Cellular,0
352661,,Cellular Orange,0
352668,,Cellular Orange,0
352691,,Cellular,0
352698,,Cellular,0
853,,,0
8536,,Cellular,0
389,,,0
3897,,Cellular,0
38970,,Cellular Mobimak,0
38971,,Cellular Mobimak,0
38972,,Cellular Mobimak,0
38975,,Cellular Cosmofon,0
38976,,Cellular Cosmofon,0
38977,,Cellular Vip Operator,0
38978,,Cellular Vip Operator,0
261,,,0
26122,,Gulfsat,0
2613,,Cellular,0
26132,,Cellular Orange,0
26133,,Cellular Zain,0
26134,,Cellular Telma,0
265,,,0
2654,,Cellular,0
2655,,Cellular Celtel,0
2658,,Cellular,0
2659,,Cellular Celtel,0
60,,,0
601,,Cellular,0
60102,,Cellular Digi,0
601030,,Cellular Celcom,0
601031,,Cellular Celcom,0
601032,,Cellular Celcom,0
601033,,Cellular Celcom,0
601034,,Cellular Celcom,0
601036,,Cellular Digi,0
601037,,Cellular Digi,0
601038,,Cellular Digi,0
601039,,Cellular Digi,0
601046,,Cellular Digi,0
60105,,Cellular Celcom,0
601056,,Cellular Digi,0
601066,,Cellular Digi,0
601076,,Cellular Digi,0
601082,,Cellular Digi,0
601088,,Cellular Digi,0
601090,,Cellular Digi,0
601091,,Cellular Digi,0
601092,,Cellular Digi,0
601093,,Cellular Digi,0
601094,,Cellular Digi,0
601095,,Cellular Digi,0
601096,,Cellular Digi,0
601097,,Cellular Digi,0
601098,,Cellular Digi,0
601116,,Cellular Digi,0
6012,,Cellular Maxis,0
6013,,Cellular Celcom,0
60142,,Cellular Maxis,0
60143,,Cellular Digi,0
60145,,Cellular Celcom,0
60146,,Cellular Digi,0
60147,,Cellular Maxis,0
60148,,Cellular Celcom,0
60149,,Cellular Digi,0
6016,,Cellular Digi,0
6017,,Cellular Maxis,0
6019,,Cellular Celcom,0
603,,Kuala Lumpur,0
960,,,0
9607,,Cellular,0
9608,,Cellular,0
9609,,Cellular Wataniya,0
223,,,0
223202,,Bamako,0
223442,,Orange,0
223443,,Orange,0
223449,,Orange,0
2236,,Cellular Malitel,0
22370,,Cellular  Orange,0
22371,,Cellular  Orange,0
22372,,Cellular  Orange,0
22373,,Cellular  Orange,0
22374,,Cellular  Orange,0
22375,,Cellular  Orange,0
22376,,Cellular  Orange,0
22377,,Cellular  Orange,0
2237800,,Cellular  Orange,0
2237809,,Cellular  Orange,0
223781,,Cellular  Orange,0
223782,,Cellular  Orange,0
223783,,Cellular  Orange,0
223784,,Cellular  Orange,0
223785,,Cellular  Orange,0
223786,,Cellular  Orange,0
223787,,Cellular  Orange,0
223788,,Cellular  Orange,0
223789,,Cellular  Orange,0
223790,,Cellular  Orange,0
223791,,Cellular  Orange,0
223792,,Cellular  Orange,0
223793,,Cellular  Orange,0
223794,,Cellular  Orange,0
223795,,Cellular  Orange,0
223799,,Cellular  Orange,0
356,,,0
3567,,Cellular,0
3567117,,Cellular GO,0
35672,,Cellular GO,0
35677,,Cellular 3g,0
35679,,Cellular GO,0
3569,,Cellular,0
35692,,Cellular Vodafone,0
35694,,Cellular Vodafone,0
35696,,Cellular Vodafone,0
3569811,,Cellular Vodafone,0
3569812,,Cellular Vodafone,0
3569813,,Cellular Vodafone,0
3569889,,Cellular Vodafone,0
3569897,,Cellular Vodafone,0
35699,,Cellular Vodafone,0
692,,Islands,0
596,,(French Antilles),0
596696,,(French Antilles) Cellular,0
59669610,,(French Antilles) Cellular Digicel,0
59669611,,(French Antilles) Cellular Digicel,0
59669616,,(French Antilles) Cellular Digicel,0
59669617,,(French Antilles) Cellular Digicel,0
59669618,,(French Antilles) Cellular Digicel,0
59669619,,(French Antilles) Cellular Digicel,0
5966962,,(French Antilles) Cellular Orange,0
5966963,,(French Antilles) Cellular Orange,0
5966964,,(French Antilles) Cellular Orange,0
59669650,,(French Antilles) Cellular Digicel,0
59669651,,(French Antilles) Cellular Digicel,0
5966967,,(French Antilles) Cellular Digicel,0
59669680,,(French Antilles) Cellular Orange,0
59669681,,(French Antilles) Cellular Orange,0
59669682,,(French Antilles) Cellular Orange,0
59669683,,(French Antilles) Cellular Orange,0
59669684,,(French Antilles) Cellular Orange,0
59669685,,(French Antilles) Cellular Orange,0
59669686,,(French Antilles) Cellular Orange,0
59669690,,(French Antilles) Cellular Digicel,0
59669691,,(French Antilles) Cellular Digicel,0
59669692,,(French Antilles) Cellular Digicel,0
59669693,,(French Antilles) Cellular Digicel,0
59669694,,(French Antilles) Cellular Digicel,0
59669695,,(French Antilles) Cellular Digicel,0
59669696,,(French Antilles) Cellular Digicel,0
59669697,,(French Antilles) Cellular Digicel,0
59669698,,(French Antilles) Cellular Digicel,0
59669699,,(French Antilles) Cellular Orange,0
222,,,0
2222,,Cellular,0
2223,,Cellular,0
2224,,Cellular,0
2226,,Cellular,0
2227,,Cellular,0
230,,,0
23025,,Cellular,0
230421,,Cellular,0
230422,,Cellular,0
230423,,Cellular,0
230428,,Cellular,0
230429,,Cellular,0
23049,,Cellular,0
23070,,Cellular,0
23071,,Cellular,0
23072,,Cellular,0
23073,,Cellular,0
23074,,Cellular,0
23075,,Cellular,0
23076,,Cellular,0
23077,,Cellular,0
23078,,Cellular,0
23079,,Cellular,0
2308,,Rodriguez,0
230871,,Cellular,0
230875,,Cellular,0
230876,,Cellular,0
230877,,Cellular,0
23091,,Cellular,0
23093,,Cellular,0
23094,,Cellular,0
23095,,Cellular,0
23097,,Cellular,0
23098,,Cellular,0
52,,,0
521,,Cellular,0
521222,,Cellular onnet,0
521228,,Cellular onnet,0
521229,,Cellular onnet,0
521231,,Cellular onnet,0
521232,,Cellular onnet,0
521238,,Cellular onnet,0
521241,,Cellular onnet,0
521243,,Cellular onnet,0
521244,,Cellular onnet,0
521246,,Cellular onnet,0
521271,,Cellular onnet,0
521272,,Cellular onnet,0
521284,,Cellular onnet,0
521287,,Cellular onnet,0
521288,,Cellular onnet,0
521294,,Cellular onnet,0
521311,,Cellular onnet,0
521312,,Cellular onnet,0
521313,,Cellular onnet,0
521314,,Cellular onnet,0
521317,,Cellular onnet,0
521322,,Cellular onnet,0
521323,,Cellular onnet,0
521324,,Cellular onnet,0
521325,,Cellular onnet,0
52133,,Cellular Guadalajara,0
521341,,Cellular onnet,0
521351,,Cellular onnet,0
521352,,Cellular onnet,0
521353,,Cellular onnet,0
521354,,Cellular onnet,0
521356,,Cellular onnet,0
521374,,Cellular onnet,0
521378,,Cellular onnet,0
521381,,Cellular onnet,0
521384,,Cellular onnet,0
521389,,Cellular onnet,0
521392,,Cellular onnet,0
521393,,Cellular onnet,0
521415,,Cellular onnet,0
521427,,Cellular onnet,0
521434,,Cellular onnet,0
521435,,Cellular onnet,0
521436,,Cellular onnet,0
521438,,Cellular onnet,0
521442,,Cellular onnet,0
521443,,Cellular onnet,0
521444,,Cellular onnet,0
521445,,Cellular onnet,0
521449,,Cellular onnet,0
521451,,Cellular onnet,0
521452,,Cellular onnet,0
521453,,Cellular onnet,0
521461,,Cellular onnet,0
521462,,Cellular onnet,0
521463,,Cellular onnet,0
521464,,Cellular onnet,0
521466,,Cellular onnet,0
521468,,Cellular onnet,0
521469,,Cellular onnet,0
521472,,Cellular onnet,0
521473,,Cellular onnet,0
521474,,Cellular onnet,0
521475,,Cellular onnet,0
521477,,Cellular onnet,0
521481,,Cellular onnet,0
521487,,Cellular onnet,0
521488,,Cellular onnet,0
521492,,Cellular onnet,0
521493,,Cellular onnet,0
521494,,Cellular onnet,0
521498,,Cellular onnet,0
52155,,Cellular Mexico City,0
521591,,Cellular onnet,0
521595,,Cellular onnet,0
521597,,Cellular onnet,0
521612,,Cellular onnet,0
521613,,Cellular onnet,0
521614,,Cellular onnet,0
521615,,Cellular onnet,0
521616,,Cellular onnet,0
521618,,Cellular onnet,0
521622,,Cellular onnet,0
521623,,Cellular onnet,0
521624,,Cellular onnet,0
521625,,Cellular onnet,0
521626,,Cellular onnet,0
521627,,Cellular onnet,0
521631,,Cellular onnet,0
521632,,Cellular onnet,0
521633,,Cellular onnet,0
521634,,Cellular onnet,0
521636,,Cellular onnet,0
521637,,Cellular onnet,0
521638,,Cellular onnet,0
521639,,Cellular onnet,0
521641,,Cellular onnet,0
521642,,Cellular onnet,0
521644,,Cellular onnet,0
521645,,Cellular onnet,0
521646,,Cellular onnet,0
521647,,Cellular onnet,0
521648,,Cellular onnet,0
521653,,Cellular onnet,0
521656,,Cellular onnet,0
521661,,Cellular onnet,0
521662,,Cellular onnet,0
521664,,Cellular onnet,0
521665,,Cellular onnet,0
521667,,Cellular onnet,0
521668,,Cellular onnet,0
521669,,Cellular onnet,0
521673,,Cellular onnet,0
521674,,Cellular onnet,0
521676,,Cellular onnet,0
521686,,Cellular onnet,0
521687,,Cellular onnet,0
521712,,Cellular onnet,0
521713,,Cellular onnet,0
521714,,Cellular onnet,0
521715,,Cellular onnet,0
521721,,Cellular onnet,0
521722,,Cellular onnet,0
521726,,Cellular onnet,0
521727,,Cellular onnet,0
521728,,Cellular onnet,0
521732,,Cellular onnet,0
521733,,Cellular onnet,0
521734,,Cellular onnet,0
521735,,Cellular onnet,0
521736,,Cellular onnet,0
521741,,Cellular onnet,0
521742,,Cellular onnet,0
521744,,Cellular onnet,0
521747,,Cellular onnet,0
521753,,Cellular onnet,0
521754,,Cellular onnet,0
521755,,Cellular onnet,0
521756,,Cellular onnet,0
521757,,Cellular onnet,0
521758,,Cellular onnet,0
521762,,Cellular onnet,0
521767,,Cellular onnet,0
521771,,Cellular onnet,0
521772,,Cellular onnet,0
521773,,Cellular onnet,0
521775,,Cellular onnet,0
521777,,Cellular onnet,0
521779,,Cellular onnet,0
521782,,Cellular onnet,0
521783,,Cellular onnet,0
521786,,Cellular onnet,0
521791,,Cellular onnet,0
52181,,Cellular Monterrey,0
521821,,Cellular onnet,0
521823,,Cellular onnet,0
521826,,Cellular onnet,0
521828,,Cellular onnet,0
521829,,Cellular onnet,0
521831,,Cellular onnet,0
521833,,Cellular onnet,0
521834,,Cellular onnet,0
521836,,Cellular onnet,0
521841,,Cellular onnet,0
521842,,Cellular onnet,0
521844,,Cellular onnet,0
521861,,Cellular onnet,0
521862,,Cellular onnet,0
521866,,Cellular onnet,0
521867,,Cellular onnet,0
521868,,Cellular onnet,0
521871,,Cellular onnet,0
521877,,Cellular onnet,0
521878,,Cellular onnet,0
521891,,Cellular onnet,0
521892,,Cellular onnet,0
521899,,Cellular onnet,0
521916,,Cellular onnet,0
521917,,Cellular onnet,0
521921,,Cellular onnet,0
521922,,Cellular onnet,0
521938,,Cellular onnet,0
521951,,Cellular onnet,0
521958,,Cellular onnet,0
521961,,Cellular onnet,0
521962,,Cellular onnet,0
521965,,Cellular onnet,0
521967,,Cellular onnet,0
521968,,Cellular onnet,0
521971,,Cellular onnet,0
521981,,Cellular onnet,0
521983,,Cellular onnet,0
521986,,Cellular onnet,0
521987,,Cellular onnet,0
521993,,Cellular onnet,0
521997,,Cellular onnet,0
521998,,Cellular onnet,0
521999,,Cellular onnet,0
52222,,Puebla,0
52228,,Jalapa,0
52229,,Veracruz,0
52231,,Teziutlan,0
52232,,Martinez De La Torre,0
52238,,Tehuacan,0
52241,,Apizaco,0
52243,,Izucar De Matamoros,0
52244,,Atlixco,0
52246,,Tlaxcala,0
52271,,Cordoba,0
52272,,Orizaba,0
52284,,Lerdo De Tejada,0
52287,,Tuxtepec,0
52288,,Cosamaloapan,0
52294,,San Andres Tuxtla,0
52311,,Tepic,0
52312,,Colima,0
52313,,Tecoman,0
52314,,Manzanillo,0
52317,,Autlan,0
52322,,Puerto Vallarta,0
52323,,Santiago Ixcuintla,0
52324,,Ixtlan Del Rio,0
52325,,Acaponeta,0
5233,,Guadalajara,0
52341,,Ciudad Guzman,0
52351,,Zamora,0
52352,,La Piedad,0
52353,,Sahuayo,0
52354,,Los Reyes,0
52356,,Yurecuaro,0
52374,,Tequilla,0
52378,,Tepatitlan,0
52381,,San Jose De Gracia,0
52384,,Tala,0
52389,,Tecuala,0
52392,,Ocotlan,0
52393,,La Barca,0
52415,,San Miguel Allende,0
52427,,San Juan Del Rio,0
52434,,Patzcuaro,0
52435,,Huetamo,0
52436,,Zacapu,0
52438,,Puruandiro,0
52442,,Queretaro,0
52443,,Morelia,0
52444,,San Luis Potosi,0
52445,,Moroleon,0
52449,,Aguacalientes,0
52451,,Zinapecuaro,0
52452,,Uruapan,0
52453,,Apatzingan,0
52461,,Celaya,0
52462,,Irapuato,0
52463,,Jalpa,0
52464,,Salamanca,0
52466,,Salvatierra,0
52468,,San Luis De La Paz,0
52469,,Penjamo,0
52472,,Silao,0
52473,,Guanajuato,0
52474,,Lagos De Moreno,0
52475,,Encarnacion De Diaz,0
52477,,Leon,0
52481,,Ciudad Valles,0
52487,,Rio Verde,0
52488,,Matehuala,0
52492,,Zacatecas,0
52493,,Fresnillo,0
52494,,Jerez De Garcia Salinas,0
52498,,Rio Grande,0
5255,,Mexico City,0
52591,,Zumpango,0
52595,,Texcoco,0
52597,,Ozumba,0
52612,,La Paz,0
52613,,Ciudad Constitucion,0
52614,,Chihuahua,0
52615,,Santa Rosalia,0
52616,,San Quintin,0
52618,,Durango,0
52622,,Guaymas,0
52623,,Ures,0
52624,,San Jose Del Cabo,0
52625,,Ciudad Cuauhtemoc,0
52626,,Ojinaga,0
52627,,Parral,0
52631,,Nogales,0
52632,,Magdalena,0
52633,,Agua Prieta,0
52634,,Nacozari,0
52636,,Nuevo Casa Grandes,0
52637,,Caborca,0
52638,,Puerto Penasco,0
52639,,Ciudad Delicias,0
52641,,Santa Ana,0
52642,,Navojoa,0
52644,,Ciudad Obregon,0
52645,,Cananea,0
52646,,Ensenada,0
52647,,Huatabampo,0
52648,,Santa Rosalia de Camargo,0
52653,,San Luis Rio Colorado,0
52656,,Ciudad Juarez,0
52661,,Rosarito,0
52662,,Hermosillo,0
52664,,Tijuana,0
52665,,Tecate,0
52667,,Culiacan,0
52668,,Los Mochis,0
52669,,Mazatlan,0
52673,,Guamuchil,0
52674,,Santiago Papasquiaro,0
52676,,Guadalupe Victoria,0
52686,,Mexicali,0
52687,,Guasave,0
52712,,Atlacomulco,0
52713,,Santiago Tianguistenco,0
52714,,Tenancingo,0
52715,,Zitacuaro,0
52721,,Ixtapan De La Sal,0
52722,,Toluca,0
52726,,Valle De Bravo,0
52727,,Huitzuco,0
52728,,Lerma,0
52732,,Arcelia,0
52733,,Iguala,0
52734,,Jojutla,0
52735,,Cuautla,0
52736,,Teloloapan,0
52741,,Ometepec,0
52742,,Tecpan De Galeana,0
52744,,Acapulco,0
52747,,Chilpancingo,0
52753,,Ciudad Lazaro Cardenas,0
52754,,Tixtla,0
52755,,Zihuatanejo,0
52756,,Chilapa,0
52757,,Tlapa De Comonfort,0
52758,,Petatlan,0
52762,,Taxco,0
52767,,Ciudad Altamirano,0
52771,,Pachuca,0
52772,,Actopan,0
52773,,Tula,0
52775,,Tulancingo,0
52777,,Cuernavaca,0
52779,,Tizayuca,0
52782,,Poza Rica,0
52783,,Tuxpan,0
52786,,Ciudad Hidalgo,0
52791,,Ciudad Sahagun,0
5281,,Monterrey,0
52821,,Linares,0
52823,,China,0
52826,,Montemorelos,0
52828,,Cadereyta,0
52829,,Hidalgo,0
52831,,Ciudad Mante,0
52833,,Tampico,0
52834,,Ciudad Victoria,0
52836,,Villa Aldama,0
52841,,San Fernando,0
52842,,Parras De La Fuente,0
52844,,Saltillo,0
52861,,Sabinas,0
52862,,Allende,0
52866,,Monclova,0
52867,,Nuevo Laredo,0
52868,,Matamoros,0
52871,,Torreon,0
52877,,Ciudad Acuna,0
52878,,Piedras Negras,0
52891,,Ciudad Camargo,0
52892,,Cerralvo,0
52899,,Reynosa,0
52916,,Palenque,0
52917,,Huimanguillo,0
52921,,Coatzacoalcos,0
52922,,Minatitlan,0
52938,,Ciudad Del Carmen,0
52951,,Oaxaca,0
52958,,Bahia De Huatulco,0
52961,,Tuxtla Gutierrez,0
52962,,Tapachula,0
52965,,Villa Flores,0
52967,,San Cristobal De Las Casas,0
52968,,Cintalapa,0
52971,,Salina Cruz,0
52981,,Campeche,0
52983,,Chetumal,0
52986,,Tizimin,0
52987,,Cozumel,0
52993,,Villahermosa,0
52997,,Ticul,0
52998,,Cancun,0
52999,,Merida,0
691,,,0
373,,,0
37321,,Pridnestrovie,0
37328,,Pridnestrovie,0
3735,,Pridnestrovie,0
3736,,Cellular,0
37360,,Cellular Orange,0
373671,,Cellular Unite,0
373672,,Cellular Unite,0
373673,,Cellular Unite,0
373674,,Cellular Unite,0
373675,,Cellular Unite,0
37368,,Cellular Orange,0
37369,,Cellular Orange,0
3737,,Cellular,0
37377,,Cellular Transnistria,0
37378,,Cellular MoldCell,0
37379,,Cellular MoldCell,0
377,,,0
3774,,Cellular,0
37744,,Cellular Kosovo,0
37745,,Cellular Kosovo,0
3776,,Cellular,0
976,,,0
97650,,Cellular,0
97655,,Cellular,0
97656,,Cellular,0
97658,,Cellular,0
9768,,Cellular,0
9769,,Cellular,0
382,,,0
38263,,Cellular  ProMonte,0
38267,,Cellular  T Mobile,0
38268,,Cellular  Mtel,0
38269,,Cellular  ProMonte,0
1664,,,0
1664349,,Cellular,0
1664492,,Cellular,0
1664493,,Cellular,0
1664495,,Cellular,0
1664496,,Cellular,0
212,,,0
212520,,Meditel,0
212521,,Meditel,0
212522,,Casablanca,0
212525,,Meditel,0
212526,,Cellular Wana Restraint Mobility,0
212527,,Cellular Wana Restraint Mobility,0
212529,,Cellular Wana Restraint Mobility,0
212530,,Meditel,0
212531,,Meditel,0
212532,,Meditel,0
212533,,Cellular Wana Restraint Mobility,0
212534,,Cellular Wana Restraint Mobility,0
212537,,Rabat,0
212540,,Cellular Wana Restraint Mobility,0
212546,,Cellular Wana Restraint Mobility,0
212547,,Cellular Wana Restraint Mobility,0
212550,,Cellular Wana Restraint Mobility,0
212553,,Cellular Wana Restraint Mobility,0
2126,,Cellular,0
212600,,Cellular Wana,0
212601,,Cellular Wana,0
212602,,Cellular Wana,0
212603,,Cellular Wana,0
212606,,Cellular Wana,0
212610,,Cellular Maroc,0
212611,,Cellular Maroc,0
212612,,Cellular Meditel,0
212613,,Cellular Maroc,0
212614,,Cellular Meditel,0
212615,,Cellular Maroc,0
212616,,Cellular Maroc,0
212617,,Cellular Meditel,0
212618,,Cellular Maroc,0
212619,,Cellular Meditel,0
212620,,Cellular Meditel,0
212621,,Cellular Meditel,0
212622,,Cellular Maroc,0
212623,,Cellular Maroc,0
212624,,Cellular Maroc,0
212626,,Cellular Wana,0
212627,,Cellular Wana,0
212628,,Cellular Maroc,0
212629,,Cellular Wana,0
212630,,Cellular Wana,0
212633,,Cellular Wana,0
212634,,Cellular Wana,0
212635,,Cellular Wana,0
212638,,Cellular Wana,0
212640,,Cellular Wana,0
212641,,Cellular Maroc,0
212642,,Cellular Maroc,0
212644,,Cellular Meditel,0
212645,,Cellular Meditel,0
212646,,Cellular Wana,0
212647,,Cellular Wana,0
212648,,Cellular Maroc,0
212649,,Cellular Meditel,0
212650,,Cellular Maroc,0
212651,,Cellular Maroc,0
212652,,Cellular Maroc,0
212653,,Cellular Maroc,0
212654,,Cellular Maroc,0
212655,,Cellular Maroc,0
212656,,Cellular Meditel,0
212657,,Cellular Meditel,0
212658,,Cellular Maroc,0
212659,,Cellular Maroc,0
212660,,Cellular Meditel,0
212661,,Cellular Maroc,0
212662,,Cellular Maroc,0
212663,,Cellular Meditel,0
212664,,Cellular Meditel,0
212665,,Cellular Meditel,0
212666,,Cellular Maroc,0
212667,,Cellular Maroc,0
212668,,Cellular Maroc,0
212669,,Cellular Meditel,0
212670,,Cellular Maroc,0
212671,,Cellular Maroc,0
212672,,Cellular Maroc,0
212673,,Cellular Maroc,0
212674,,Cellular Meditel,0
212675,,Cellular Meditel,0
212676,,Cellular Maroc,0
212677,,Cellular Maroc,0
212678,,Cellular Maroc,0
212679,,Cellular Meditel,0
212680,,Cellular Wana,0
212699,,Cellular Wana,0
258,,,0
2588,,Cellular,0
25882,,Cellular Mcel,0
25884,,Cellular Vodacom,0
25886,,Cellular Movitel,0
95,,,0
959,,Cellular,0
264,,,0
26460,,Cellular,0
26481,,Cellular,0
26485,,Cellular,0
674,,,0
674555,,Cellular,0
674556,,Cellular,0
674557,,Cellular,0
674558,,Cellular,0
674559,,Cellular,0
977,,,0
9771,,Kathmandu,0
97796,,Cellular,0
97798,,Cellular,0
977980,,Cellular Spice,0
977981,,Cellular Spice,0
97799,,Cellular,0
31,,,0
3110,,Rotterdam,0
3120,,Amsterdam,0
316,,Cellular,0
31610,,Cellular KPN,0
31611,,Cellular Vodafone,0
31612,,Cellular KPN,0
31613,,Cellular KPN,0
31614,,Cellular T Mobile,0
31615,,Cellular Vodafone,0
31616,,Cellular O2/Telfort,0
31617,,Cellular O2/Telfort,0
31618,,Cellular T Mobile,0
31619,,Cellular O2/Telfort,0
31620,,Cellular KPN,0
31621,,Cellular Vodafone,0
31622,,Cellular KPN,0
31623,,Cellular KPN,0
31624,,Cellular T Mobile,0
31625,,Cellular Vodafone,0
31626,,Cellular O2/Telfort,0
31627,,Cellular Vodafone,0
31628,,Cellular T Mobile,0
31629,,Cellular Vodafone,0
31630,,Cellular KPN,0
31631,,Cellular Vodafone,0
316320,,Cellular T Mobile,0
316321,,Cellular T Mobile,0
316322,,Cellular T Mobile,0
31633,,Cellular O2/Telfort,0
31634,,Cellular T Mobile,0
31636,,Cellular Tele2,0
31637,,Cellular Vodafone,0
31638,,Cellular T Mobile,0
31639,,Cellular T Mobile,0
31640,,Cellular Tele2,0
31641,,Cellular T Mobile,0
31642,,Cellular T Mobile,0
31643,,Cellular T Mobile,0
31644,,Cellular O2/Telfort,0
31645,,Cellular O2/Telfort,0
31646,,Cellular Vodafone,0
31647,,Cellular O2/Telfort,0
31648,,Cellular T Mobile,0
31649,,Cellular O2/Telfort,0
31650,,Cellular Vodafone,0
31651,,Cellular KPN,0
31652,,Cellular Vodafone,0
31653,,Cellular KPN,0
31654,,Cellular Vodafone,0
31655,,Cellular Vodafone,0
316560,,Cellular T Mobile,0
316561,,Cellular T Mobile,0
31657,,Cellular KPN,0
31660,,Cellular Call Max,0
31665,,Cellular KPN,0
31681,,Cellular T Mobile,0
31682,,Cellular KPN,0
31683,,Cellular KPN,0
318,,Premium,0
319,,Premium,0
599,,,5
5993181,,Cellular,10
5993184,,Cellular,10
5993185,,Cellular,10
5993186,,Cellular,10
5993187,,Cellular,10
5994161,,Cellular,10
5994165,,Cellular,10
5994166,,Cellular,10
5994167,,Cellular,10
5994168,,Cellular,10
599510,,Cellular,10
599511,,Cellular,10
599520,,Cellular,10
599521,,Cellular,10
599522,,Cellular,10
599523,,Cellular,10
599524,,Cellular,10
599525,,St. Martin,5
599526,,Cellular,10
599527,,Cellular,10
59954,,St. Martin,5
59955,,Cellular,10
599580,,Cellular,10
599581,,Cellular,10
599582,,St. Martin,5
599583,,St. Martin,5
599586,,Cellular,10
599587,,Cellular,10
599588,,Cellular,10
599589,,St. Martin,5
59970,,Cellular,10
59978,,Cellular,10
59979,,Cellular,10
5999,,Curacao,5
599951,,Cellular,10
599952,,Cellular,10
5999530,,Cellular,10
599954,,Cellular,10
599956,,Cellular,10
599957,,Cellular,10
599961,,Cellular,10
5999630,,Cellular,10
5999631,,Cellular,10
599966,,Cellular,10
599967,,Cellular,10
599969,,Cellular,10
687,,,0
64,,,0
642,,Cellular,0
6427,,Cellular TNZ,0
649,,Auckland,0
505,,,0
50522,,Managua,0
5058,,Cellular,0
505820,,Cellular Claro,0
505825,,Cellular Telefonica,0
505826,,Cellular Telefonica,0
505827,,Cellular Telefonica,0
505832,,Cellular Telefonica,0
505833,,Cellular Claro,0
505835,,Cellular Claro,0
505836,,Cellular Claro,0
505837,,Cellular Telefonica,0
505838,,Cellular Telefonica,0
505839,,Cellular Telefonica,0
505840,,Cellular Claro,0
505841,,Cellular Claro,0
505842,,Cellular Claro,0
505843,,Cellular Claro,0
505844,,Cellular Claro,0
505845,,Cellular Telefonica,0
505846,,Cellular Telefonica,0
505847,,Cellular Telefonica,0
505848,,Cellular Telefonica,0
505849,,Cellular Claro,0
505850,,Cellular Claro,0
505851,,Cellular Claro,0
505852,,Cellular Claro,0
505853,,Cellular Claro,0
505854,,Cellular Claro,0
505855,,Cellular Telefonica,0
505856,,Cellular Telefonica,0
5058571,,Cellular Telefonica,0
5058572,,Cellular Telefonica,0
5058573,,Cellular Telefonica,0
5058574,,Cellular Telefonica,0
5058575,,Cellular Telefonica,0
5058576,,Cellular Telefonica,0
5058577,,Cellular Telefonica,0
5058578,,Cellular Telefonica,0
5058579,,Cellular Telefonica,0
505858,,Cellular Telefonica,0
505859,,Cellular Telefonica,0
505860,,Cellular Claro,0
505861,,Cellular Claro,0
505862,,Cellular Claro,0
505863,,Cellular Claro,0
505864,,Cellular Claro,0
505865,,Cellular Claro,0
505866,,Cellular Claro,0
505867,,Cellular Telefonica,0
505868,,Cellular Telefonica,0
505869,,Cellular Claro,0
505870,,Cellular Claro,0
505871,,Cellular Claro,0
505872,,Cellular Claro,0
505873,,Cellular Claro,0
505874,,Cellular Claro,0
505875,,Cellular Telefonica,0
505876,,Cellular Telefonica,0
505877,,Cellular Telefonica,0
505878,,Cellular Telefonica,0
505879,,Cellular Telefonica,0
505880,,Cellular Telefonica,0
505881,,Cellular Telefonica,0
505882,,Cellular Claro,0
505883,,Cellular Claro,0
505884,,Cellular Claro,0
505885,,Cellular Claro,0
505886,,Cellular Telefonica,0
505887,,Cellular Telefonica,0
505888,,Cellular Telefonica,0
5058893,,Cellular Telefonica,0
5058894,,Cellular Telefonica,0
5058895,,Cellular Telefonica,0
5058896,,Cellular Telefonica,0
5058897,,Cellular Telefonica,0
5058898,,Cellular Telefonica,0
5058899,,Cellular Telefonica,0
505890,,Cellular Claro,0
505891,,Cellular Claro,0
505892,,Cellular Claro,0
505893,,Cellular Claro,0
505894,,Cellular Claro,0
505895,,Cellular Telefonica,0
505896,,Cellular Telefonica,0
505897,,Cellular Telefonica,0
505898,,Cellular Telefonica,0
505899,,Cellular Telefonica,0
227,,,0
22709,,Premium,0
2271,,Premium,0
227201,,Premium,0
2272039,,Premium,0
22723,,Cellular Orange,0
22739,,Premium,0
2279,,Cellular,0
22790,,Cellular Orange,0
22791,,Cellular Orange,0
22793,,Cellular Sahelcom,0
22794,,Cellular Moov,0
22796,,Cellular Zain,0
22797,,Cellular Zain,0
22798,,Cellular Zain,0
22799,,Cellular Zain,0
234,,,0
2341,,Lagos,0
2341212,,Lagos Multilinks,0
2341213,,Lagos Multilinks,0
2341214,,Lagos Multilinks,0
2341215,,Lagos Multilinks,0
2341216,,Lagos Multilinks,0
2341217,,Lagos Multilinks,0
2341218,,Lagos Multilinks,0
2341219,,Lagos Multilinks,0
2341220,,Lagos Multilinks,0
2341221,,Lagos Multilinks,0
234129,,Cellular Visafone,0
2341342,,Cellular Visafone,0
2341453,,Cellular Visafone,0
2341454,,Cellular Visafone,0
234173,,Cellular Starcomms,0
234174,,Cellular Starcomms,0
2341750,,Lagos Multilinks,0
2341751,,Lagos Multilinks,0
2341752,,Lagos Multilinks,0
234176,,Lagos Multilinks,0
2341773,,Lagos Multilinks,0
2341774,,Lagos Multilinks,0
2341775,,Lagos Multilinks,0
2341776,,Lagos Multilinks,0
2341777,,Lagos Multilinks,0
2341778,,Lagos Multilinks,0
2341779,,Lagos Multilinks,0
234178,,Lagos Multilinks,0
2341790,,Lagos Multilinks,0
2341791,,Lagos Multilinks,0
2341792,,Lagos Multilinks,0
