Code,Country,Description,Rate
9178559,India,Cellular,0
9178560,India,Cellular,0
9178568,India,Cellular,0
9178569,India,Cellular,0
9178570,India,Cellular,0
9178578,India,Cellular,0
9178579,India,Cellular,0
9178580,India,Cellular,0
9178588,India,Cellular,0
9178589,India,Cellular,0
9178590,India,Cellular,0
9178598,India,Cellular,0
9178599,India,Cellular,0
917860,India,Cellular,0
9178610,India,Cellular,0
9178618,India,Cellular,0
9178619,India,Cellular,0
9178620,India,Cellular,0
9178628,India,Cellular,0
9178629,India,Cellular,0
9178630,India,Cellular,0
9178638,India,Cellular,0
9178639,India,Cellular,0
9178640,India,Cellular,0
9178648,India,Cellular,0
9178649,India,Cellular,0
9178650,India,Cellular,0
9178658,India,Cellular,0
9178659,India,Cellular,0
9178660,India,Cellular,0
9178668,India,Cellular,0
9178669,India,Cellular,0
9178670,India,Cellular,0
9178678,India,Cellular,0
9178679,India,Cellular,0
9178680,India,Cellular,0
9178688,India,Cellular,0
9178689,India,Cellular,0
917869,India,Cellular,0
91787,India,Cellular,0
917890,India,Cellular,0
917891,India,Cellular,0
917892,India,Cellular,0
917893,India,Cellular,0
917894,India,Cellular,0
917895,India,Cellular,0
917896,India,Cellular,0
917897,India,Cellular,0
917898,India,Cellular,0
917899,India,Cellular,0
9179,India,Ahmadabad,0
9180,India,Bangalore,0
918000,India,Cellular,0
918001,India,Cellular,0
918002,India,Cellular,0
918003,India,Cellular,0
918004,India,Cellular BSNL,0
9180050,India,Cellular BSNL,0
9180051,India,Cellular BSNL,0
9180052,India,Cellular BSNL,0
9180053,India,Cellular BSNL,0
9180054,India,Cellular BSNL,0
918006,India,Cellular,0
918007,India,Cellular,0
918008,India,Cellular,0
918009,India,Cellular,0
91801,India,Cellular,0
91805,India,Cellular,0
91808,India,Cellular,0
91809,India,Cellular,0
9181,India,Karnataka,0
91810,India,Cellular,0
9181100,India,Cellular,0
9181108,India,Cellular,0
9181109,India,Cellular,0
9181110,India,Cellular,0
9181118,India,Cellular,0
9181119,India,Cellular,0
9181130,India,Cellular,0
9181138,India,Cellular,0
9181139,India,Cellular,0
918115,India,Cellular,0
918116,India,Cellular,0
9181170,India,Cellular,0
9181178,India,Cellular,0
9181179,India,Cellular,0
9181180,India,Cellular,0
9181189,India,Cellular,0
9181190,India,Cellular,0
9181198,India,Cellular,0
9181199,India,Cellular,0
91812,India,Cellular,0
918130,India,Cellular,0
9181310,India,Cellular,0
9181318,India,Cellular,0
9181319,India,Cellular,0
9181320,India,Cellular,0
9181328,India,Cellular,0
9181329,India,Cellular,0
9181330,India,Cellular,0
9181338,India,Cellular,0
9181339,India,Cellular,0
9181340,India,Cellular,0
9181348,India,Cellular,0
9181349,India,Cellular,0
9181350,India,Cellular,0
9181358,India,Cellular,0
9181359,India,Cellular,0
9181360,India,Cellular,0
9181368,India,Cellular,0
9181369,India,Cellular,0
9181370,India,Cellular,0
9181378,India,Cellular,0
9181379,India,Cellular,0
9181380,India,Cellular,0
9181388,India,Cellular,0
9181389,India,Cellular,0
9181390,India,Cellular,0
9181398,India,Cellular,0
9181399,India,Cellular,0
91814,India,Cellular,0
9181500,India,Cellular,0
9181508,India,Cellular,0
9181509,India,Cellular,0
9181510,India,Cellular,0
9181518,India,Cellular,0
9181519,India,Cellular,0
9181520,India,Cellular,0
9181528,India,Cellular,0
9181529,India,Cellular,0
9181530,India,Cellular,0
9181538,India,Cellular,0
9181539,India,Cellular,0
9181540,India,Cellular,0
9181548,India,Cellular,0
9181549,India,Cellular,0
9181550,India,Cellular,0
9181558,India,Cellular,0
9181559,India,Cellular,0
9181560,India,Cellular,0
9181568,India,Cellular,0
9181569,India,Cellular,0
9181570,India,Cellular,0
9181578,India,Cellular,0
9181579,India,Cellular,0
9181580,India,Cellular,0
9181588,India,Cellular,0
9181589,India,Cellular,0
9181590,India,Cellular,0
9181598,India,Cellular,0
9181599,India,Cellular,0
9181700,India,Cellular,0
9181708,India,Cellular,0
9181709,India,Cellular,0
918171,India,Cellular,0
9181720,India,Cellular,0
9181728,India,Cellular,0
9181729,India,Cellular,0
9181730,India,Cellular,0
9181738,India,Cellular,0
9181739,India,Cellular,0
9181740,India,Cellular,0
9181748,India,Cellular,0
9181749,India,Cellular,0
9181750,India,Cellular,0
9181758,India,Cellular,0
9181759,India,Cellular,0
9181760,India,Cellular,0
9181768,India,Cellular,0
9181769,India,Cellular,0
9181770,India,Cellular,0
9181778,India,Cellular,0
9181779,India,Cellular,0
918179,India,Cellular,0
9181800,India,Cellular,0
9181808,India,Cellular,0
9181809,India,Cellular,0
9181810,India,Cellular,0
9181818,India,Cellular,0
9181819,India,Cellular,0
9181820,India,Cellular,0
9181828,India,Cellular,0
9181829,India,Cellular,0
9181830,India,Cellular,0
9181838,India,Cellular,0
9181839,India,Cellular,0
9181840,India,Cellular,0
9181848,India,Cellular,0
9181849,India,Cellular,0
9181850,India,Cellular,0
9181858,India,Cellular,0
9181859,India,Cellular,0
9181860,India,Cellular,0
9181868,India,Cellular,0
9181869,India,Cellular,0
9181870,India,Cellular,0
9181878,India,Cellular,0
9181879,India,Cellular,0
9181880,India,Cellular,0
9181888,India,Cellular,0
9181889,India,Cellular,0
9181890,India,Cellular,0
9181898,India,Cellular,0
9181899,India,Cellular,0
9181900,India,Cellular,0
9181908,India,Cellular,0
9181909,India,Cellular,0
9181910,India,Cellular,0
9181918,India,Cellular,0
9181919,India,Cellular,0
9181920,India,Cellular,0
9181928,India,Cellular,0
9181929,India,Cellular,0
9181930,India,Cellular,0
9181938,India,Cellular,0
9181939,India,Cellular,0
9181940,India,Cellular,0
9181948,India,Cellular,0
9181949,India,Cellular,0
9181950,India,Cellular,0
9181958,India,Cellular,0
9181959,India,Cellular,0
9181960,India,Cellular,0
9181968,India,Cellular,0
9181969,India,Cellular,0
918197,India,Cellular,0
9181980,India,Cellular,0
9181988,India,Cellular,0
9181989,India,Cellular,0
9181990,India,Cellular,0
9181998,India,Cellular,0
9181999,India,Cellular,0
9182,India,Karnataka,0
918220,India,Cellular,0
9182210,India,Cellular,0
9182218,India,Cellular,0
9182219,India,Cellular,0
9182220,India,Cellular,0
9182228,India,Cellular,0
9182229,India,Cellular,0
9182230,India,Cellular,0
9182238,India,Cellular,0
9182239,India,Cellular,0
9182240,India,Cellular,0
9182248,India,Cellular,0
9182249,India,Cellular,0
9182250,India,Cellular,0
9182258,India,Cellular,0
9182259,India,Cellular,0
9182260,India,Cellular,0
9182268,India,Cellular,0
9182269,India,Cellular,0
9182270,India,Cellular,0
9182278,India,Cellular,0
9182279,India,Cellular,0
9182280,India,Cellular,0
9182288,India,Cellular,0
9182289,India,Cellular,0
9182290,India,Cellular,0
9182298,India,Cellular,0
9182299,India,Cellular,0
9182300,India,Cellular,0
9182308,India,Cellular,0
9182309,India,Cellular,0
9182310,India,Cellular,0
9182318,India,Cellular,0
9182319,India,Cellular,0
9182320,India,Cellular,0
9182328,India,Cellular,0
9182329,India,Cellular,0
918233,India,Cellular,0
9182340,India,Cellular,0
9182348,India,Cellular,0
9182349,India,Cellular,0
918235,India,Cellular,0
9182360,India,Cellular,0
9182368,India,Cellular,0
9182369,India,Cellular,0
918237,India,Cellular,0
918238,India,Cellular,0
918239,India,Cellular,0
9182510,India,Cellular,0
9182518,India,Cellular,0
9182519,India,Cellular,0
918252,India,Cellular,0
9182530,India,Cellular,0
9182538,India,Cellular,0
9182539,India,Cellular,0
9182540,India,Cellular,0
9182548,India,Cellular,0
9182549,India,Cellular,0
9182550,India,Cellular,0
9182558,India,Cellular,0
9182559,India,Cellular,0
9182560,India,Cellular,0
9182568,India,Cellular,0
9182569,India,Cellular,0
9182570,India,Cellular,0
9182578,India,Cellular,0
9182579,India,Cellular,0
9182580,India,Cellular,0
9182588,India,Cellular,0
9182589,India,Cellular,0
9182590,India,Cellular,0
9182598,India,Cellular,0
9182599,India,Cellular,0
918260,India,Cellular,0
9182610,India,Cellular,0
9182618,India,Cellular,0
9182619,India,Cellular,0
9182620,India,Cellular,0
9182628,India,Cellular,0
9182629,India,Cellular,0
9182630,India,Cellular,0
9182638,India,Cellular,0
9182639,India,Cellular,0
918264,India,Cellular,0
9182650,India,Cellular,0
9182658,India,Cellular,0
9182659,India,Cellular,0
9182660,India,Cellular,0
9182668,India,Cellular,0
9182669,India,Cellular,0
9182670,India,Cellular,0
9182678,India,Cellular,0
9182679,India,Cellular,0
918268,India,Cellular,0
918269,India,Cellular,0
918270,India,Cellular,0
918271,India,Cellular,0
9182720,India,Cellular,0
9182728,India,Cellular,0
9182729,India,Cellular,0
918273,India,Cellular,0
9182740,India,Cellular,0
9182748,India,Cellular,0
9182749,India,Cellular,0
918275,India,Cellular BSNL,0
9182760,India,Cellular,0
9182768,India,Cellular,0
9182769,India,Cellular,0
9182770,India,Cellular BSNL,0
9182771,India,Cellular BSNL,0
9182772,India,Cellular BSNL,0
9182773,India,Cellular BSNL,0
9182774,India,Cellular BSNL,0
9182775,India,Cellular BSNL,0
9182776,India,Cellular BSNL,0
9182777,India,Cellular BSNL,0
9182778,India,Cellular BSNL,0
9182800,India,Cellular BSNL,0
9182801,India,Cellular BSNL,0
9182802,India,Cellular BSNL,0
9182803,India,Cellular BSNL,0
9182804,India,Cellular BSNL,0
918281,India,Cellular BSNL,0
9182820,India,Cellular,0
9182828,India,Cellular,0
9182829,India,Cellular,0
9182830,India,Cellular,0
9182838,India,Cellular,0
9182839,India,Cellular,0
9182840,India,Cellular,0
9182848,India,Cellular,0
9182849,India,Cellular,0
918285,India,Cellular,0
918286,India,Cellular,0
918287,India,Cellular,0
9182880,India,Cellular,0
9182888,India,Cellular,0
9182889,India,Cellular,0
9182890,India,Cellular,0
918290,India,Cellular,0
918291,India,Cellular,0
918292,India,Cellular,0
918293,India,Cellular,0
918294,India,Cellular,0
918295,India,Cellular,0
918296,India,Cellular,0
918297,India,Cellular,0
918298,India,Cellular,0
91830,India,Karnataka,0
9183000,India,Cellular BSNL,0
9183001,India,Cellular BSNL,0
918302,India,Cellular,0
918303,India,Cellular,0
918305,India,Cellular,0
918306,India,Cellular,0
918307,India,Cellular,0
918308,India,Cellular,0
91831,India,Karnataka,0
91833,India,Karnataka,0
9183309,India,Cellular BSNL,0
9183310,India,Cellular BSNL,0
9183318,India,Cellular BSNL,0
9183319,India,Cellular BSNL,0
9183320,India,Cellular BSNL,0
9183328,India,Cellular BSNL,0
9183329,India,Cellular BSNL,0
9183330,India,Cellular BSNL,0
9183338,India,Cellular BSNL,0
9183339,India,Cellular BSNL,0
9183340,India,Cellular,0
9183348,India,Cellular,0
9183349,India,Cellular,0
9183350,India,Cellular,0
9183358,India,Cellular,0
9183359,India,Cellular,0
9183360,India,Cellular,0
9183368,India,Cellular,0
9183369,India,Cellular,0
9183370,India,Cellular,0
9183379,India,Cellular,0
9183380,India,Cellular,0
9183388,India,Cellular,0
9183389,India,Cellular,0
9183390,India,Cellular,0
9183398,India,Cellular,0
9183399,India,Cellular,0
918341,India,Cellular,0
9183420,India,Cellular,0
9183428,India,Cellular,0
9183429,India,Cellular,0
9183430,India,Cellular,0
9183438,India,Cellular,0
9183439,India,Cellular,0
918344,India,Cellular,0
9183450,India,Cellular,0
9183458,India,Cellular,0
9183459,India,Cellular,0
9183460,India,Cellular,0
9183468,India,Cellular,0
9183469,India,Cellular,0
918347,India,Cellular,0
918348,India,Cellular,0
918349,India,Cellular,0
91835,India,Karnataka,0
9183500,India,Cellular,0
9183508,India,Cellular,0
9183509,India,Cellular,0
9183510,India,Cellular,0
9183518,India,Cellular,0
9183519,India,Cellular,0
9183520,India,Cellular,0
9183528,India,Cellular,0
9183529,India,Cellular,0
9183530,India,Cellular,0
9183538,India,Cellular,0
9183539,India,Cellular,0
9183540,India,Cellular,0
9183548,India,Cellular,0
9183549,India,Cellular,0
9183550,India,Cellular,0
9183558,India,Cellular,0
9183559,India,Cellular,0
9183560,India,Cellular,0
9183568,India,Cellular,0
9183569,India,Cellular,0
9183570,India,Cellular,0
9183578,India,Cellular,0
9183579,India,Cellular,0
9183580,India,Cellular,0
9183588,India,Cellular,0
9183589,India,Cellular,0
9183590,India,Cellular,0
9183598,India,Cellular,0
9183599,India,Cellular,0
91836,India,Karnataka,0
91837,India,Karnataka,0
9183700,India,Cellular,0
9183708,India,Cellular,0
9183709,India,Cellular,0
9183710,India,Cellular,0
9183718,India,Cellular,0
9183719,India,Cellular,0
9183720,India,Cellular,0
9183728,India,Cellular,0
9183729,India,Cellular,0
9183730,India,Cellular,0
9183738,India,Cellular,0
9183739,India,Cellular,0
918374,India,Cellular,0
9183750,India,Cellular,0
9183758,India,Cellular,0
9183759,India,Cellular,0
9183760,India,Cellular,0
9183768,India,Cellular,0
9183769,India,Cellular,0
9183770,India,Cellular,0
9183778,India,Cellular,0
9183779,India,Cellular,0
9183780,India,Cellular,0
9183788,India,Cellular,0
9183789,India,Cellular,0
9183790,India,Cellular,0
9183798,India,Cellular,0
9183799,India,Cellular,0
91838,India,Karnataka,0
9183800,India,Cellular,0
9183808,India,Cellular,0
9183809,India,Cellular,0
9183810,India,Cellular,0
9183818,India,Cellular,0
9183819,India,Cellular,0
9183820,India,Cellular,0
9183828,India,Cellular,0
9183829,India,Cellular,0
9183830,India,Cellular,0
9183838,India,Cellular,0
9183839,India,Cellular,0
9183840,India,Cellular,0
9183848,India,Cellular,0
9183849,India,Cellular,0
9183850,India,Cellular,0
9183858,India,Cellular,0
9183859,India,Cellular,0
9183860,India,Cellular,0
9183868,India,Cellular,0
9183869,India,Cellular,0
9183870,India,Cellular,0
9183878,India,Cellular,0
9183879,India,Cellular,0
9183880,India,Cellular,0
9183888,India,Cellular,0
9183889,India,Cellular,0
9183890,India,Cellular,0
9183898,India,Cellular,0
9183899,India,Cellular,0
91839,India,Karnataka,0
918390,India,Cellular,0
9183910,India,Cellular,0
9183918,India,Cellular,0
9183919,India,Cellular,0
9183920,India,Cellular,0
9183928,India,Cellular,0
9183929,India,Cellular,0
9183930,India,Cellular,0
9183938,India,Cellular,0
9183939,India,Cellular,0
9183940,India,Cellular,0
9183948,India,Cellular,0
9183949,India,Cellular,0
9183950,India,Cellular,0
9183958,India,Cellular,0
9183959,India,Cellular,0
9183960,India,Cellular,0
9183968,India,Cellular,0
9183969,India,Cellular,0
9183970,India,Cellular,0
9183978,India,Cellular,0
9183979,India,Cellular,0
9183980,India,Cellular,0
9183988,India,Cellular,0
9183989,India,Cellular,0
9183990,India,Cellular,0
9183998,India,Cellular,0
9183999,India,Cellular,0
9184,India,Andhra Pradesh,0
918400,India,Cellular,0
918401,India,Cellular,0
9184020,India,Cellular,0
9184028,India,Cellular,0
9184029,India,Cellular,0
9184030,India,Cellular,0
9184038,India,Cellular,0
9184039,India,Cellular,0
9184040,India,Cellular,0
9184048,India,Cellular,0
9184049,India,Cellular,0
9184050,India,Cellular,0
9184058,India,Cellular,0
9184059,India,Cellular,0
9184060,India,Cellular,0
9184068,India,Cellular,0
9184069,India,Cellular,0
9184070,India,Cellular,0
9184078,India,Cellular,0
9184079,India,Cellular,0
9184080,India,Cellular,0
9184088,India,Cellular,0
9184089,India,Cellular,0
918409,India,Cellular,0
918410,India,Cellular,0
9184110,India,Cellular,0
9184118,India,Cellular,0
9184119,India,Cellular,0
9184120,India,Cellular,0
9184128,India,Cellular,0
9184129,India,Cellular,0
9184130,India,Cellular,0
9184138,India,Cellular,0
9184139,India,Cellular,0
9184140,India,Cellular,0
9184148,India,Cellular,0
9184149,India,Cellular,0
9184150,India,Cellular,0
9184158,India,Cellular,0
9184159,India,Cellular,0
9184160,India,Cellular,0
9184168,India,Cellular,0
9184169,India,Cellular,0
9184170,India,Cellular,0
9184178,India,Cellular,0
9184179,India,Cellular,0
9184180,India,Cellular,0
9184188,India,Cellular,0
9184189,India,Cellular,0
9184190,India,Cellular,0
9184198,India,Cellular,0
9184199,India,Cellular,0
918420,India,Cellular,0
918421,India,Cellular,0
9184220,India,Cellular,0
9184228,India,Cellular,0
9184229,India,Cellular,0
918423,India,Cellular,0
9184240,India,Cellular,0
9184248,India,Cellular,0
9184249,India,Cellular,0
9184250,India,Cellular,0
9184258,India,Cellular,0
9184259,India,Cellular,0
9184260,India,Cellular,0
9184268,India,Cellular,0
9184269,India,Cellular,0
918427,India,Cellular,0
918428,India,Cellular,0
918429,India,Cellular,0
91843,India,Cellular,0
9184400,India,Cellular,0
9184408,India,Cellular,0
9184409,India,Cellular,0
9184410,India,Cellular,0
9184418,India,Cellular,0
9184419,India,Cellular,0
9184420,India,Cellular,0
9184428,India,Cellular,0
9184429,India,Cellular,0
9184430,India,Cellular,0
9184438,India,Cellular,0
9184439,India,Cellular,0
9184440,India,Cellular,0
9184448,India,Cellular,0
9184449,India,Cellular,0
918445,India,Cellular,0
918446,India,Cellular,0
918447,India,Cellular,0
918448,India,Cellular,0
918449,India,Cellular,0
9184500,India,Cellular,0
9184508,India,Cellular,0
9184509,India,Cellular,0
9184510,India,Cellular,0
9184518,India,Cellular,0
9184519,India,Cellular,0
9184520,India,Cellular,0
9184528,India,Cellular,0
9184529,India,Cellular,0
918453,India,Cellular,0
9184540,India,Cellular,0
9184548,India,Cellular,0
9184549,India,Cellular,0
9184550,India,Cellular,0
9184558,India,Cellular,0
9184559,India,Cellular,0
9184560,India,Cellular,0
9184568,India,Cellular,0
9184569,India,Cellular,0
9184570,India,Cellular,0
9184578,India,Cellular,0
9184579,India,Cellular,0
9184580,India,Cellular,0
9184588,India,Cellular,0
9184589,India,Cellular,0
918459,India,Cellular,0
918460,India,Cellular,0
9184610,India,Cellular,0
9184618,India,Cellular,0
9184619,India,Cellular,0
9184620,India,Cellular,0
9184628,India,Cellular,0
9184629,India,Cellular,0
9184630,India,Cellular,0
9184638,India,Cellular,0
9184639,India,Cellular,0
9184640,India,Cellular,0
9184648,India,Cellular,0
9184649,India,Cellular,0
9184650,India,Cellular,0
9184658,India,Cellular,0
9184659,India,Cellular,0
9184660,India,Cellular,0
9184668,India,Cellular,0
9184669,India,Cellular,0
9184670,India,Cellular,0
9184678,India,Cellular,0
9184679,India,Cellular,0
9184680,India,Cellular,0
9184688,India,Cellular,0
9184689,India,Cellular,0
918469,India,Cellular,0
9184700,India,Cellular,0
9184708,India,Cellular,0
9184709,India,Cellular,0
9184710,India,Cellular,0
9184718,India,Cellular,0
9184719,India,Cellular,0
9184720,India,Cellular,0
9184728,India,Cellular,0
9184729,India,Cellular,0
9184730,India,Cellular,0
9184738,India,Cellular,0
9184739,India,Cellular,0
9184740,India,Cellular,0
9184748,India,Cellular,0
9184749,India,Cellular,0
9184750,India,Cellular,0
9184758,India,Cellular,0
9184759,India,Cellular,0
9184760,India,Cellular,0
9184768,India,Cellular,0
9184769,India,Cellular,0
9184770,India,Cellular,0
9184778,India,Cellular,0
9184779,India,Cellular,0
9184780,India,Cellular,0
9184788,India,Cellular,0
9184789,India,Cellular,0
9184790,India,Cellular,0
9184798,India,Cellular,0
9184799,India,Cellular,0
9184810,India,Cellular,0
9184818,India,Cellular,0
9184819,India,Cellular,0
9184820,India,Cellular,0
9184828,India,Cellular,0
9184829,India,Cellular,0
9184830,India,Cellular,0
9184838,India,Cellular,0
9184839,India,Cellular,0
9184840,India,Cellular,0
9184848,India,Cellular,0
9184849,India,Cellular,0
9184850,India,Cellular,0
9184858,India,Cellular,0
9184859,India,Cellular,0
918486,India,Cellular,0
9184870,India,Cellular,0
9184878,India,Cellular,0
9184879,India,Cellular,0
9184880,India,Cellular,0
9184888,India,Cellular,0
9184889,India,Cellular,0
918489,India,Cellular,0
9184900,India,Cellular,0
9184908,India,Cellular,0
9184909,India,Cellular,0
9184910,India,Cellular,0
9184918,India,Cellular,0
9184919,India,Cellular,0
9184920,India,Cellular,0
9184928,India,Cellular,0
9184929,India,Cellular,0
9184930,India,Cellular,0
9184938,India,Cellular,0
9184939,India,Cellular,0
9184940,India,Cellular,0
9184948,India,Cellular,0
9184949,India,Cellular,0
9184950,India,Cellular,0
9184958,India,Cellular,0
9184959,India,Cellular,0
9184960,India,Cellular,0
9184968,India,Cellular,0
9184969,India,Cellular,0
9184970,India,Cellular,0
9184978,India,Cellular,0
9184979,India,Cellular,0
9184980,India,Cellular,0
9184988,India,Cellular,0
9184989,India,Cellular,0
9184990,India,Cellular,0
9184998,India,Cellular,0
9184999,India,Cellular,0
9185,India,Andhra Pradesh,0
918500,India,Cellular BSNL,0
9185010,India,Cellular,0
9185018,India,Cellular,0
9185019,India,Cellular,0
9185020,India,Cellular,0
9185028,India,Cellular,0
9185029,India,Cellular,0
9185030,India,Cellular,0
9185038,India,Cellular,0
9185039,India,Cellular,0
9185040,India,Cellular,0
9185048,India,Cellular,0
9185049,India,Cellular,0
9185050,India,Cellular,0
9185058,India,Cellular,0
9185059,India,Cellular,0
9185060,India,Cellular,0
9185068,India,Cellular,0
9185069,India,Cellular,0
918507,India,Cellular,0
918508,India,Cellular,0
918509,India,Cellular,0
9185100,India,Cellular,0
9185108,India,Cellular,0
9185109,India,Cellular,0
918511,India,Cellular,0
9185120,India,Cellular,0
9185128,India,Cellular,0
9185129,India,Cellular,0
9185130,India,Cellular,0
9185138,India,Cellular,0
9185139,India,Cellular,0
9185140,India,Cellular,0
9185148,India,Cellular,0
9185149,India,Cellular,0
9185150,India,Cellular,0
9185158,India,Cellular,0
9185159,India,Cellular,0
9185160,India,Cellular,0
9185168,India,Cellular,0
9185169,India,Cellular,0
9185170,India,Cellular,0
9185178,India,Cellular,0
9185179,India,Cellular,0
9185180,India,Cellular,0
9185188,India,Cellular,0
9185189,India,Cellular,0
9185190,India,Cellular,0
9185198,India,Cellular,0
9185199,India,Cellular,0
9185200,India,Cellular,0
9185208,India,Cellular,0
9185209,India,Cellular,0
918521,India,Cellular,0
9185220,India,Cellular,0
9185228,India,Cellular,0
9185229,India,Cellular,0
9185230,India,Cellular,0
9185238,India,Cellular,0
9185239,India,Cellular,0
9185240,India,Cellular,0
9185248,India,Cellular,0
9185249,India,Cellular,0
9185250,India,Cellular,0
9185258,India,Cellular,0
9185259,India,Cellular,0
918526,India,Cellular,0
918527,India,Cellular,0
918528,India,Cellular,0
918529,India,Cellular,0
918530,India,Cellular,0
9185310,India,Cellular,0
9185318,India,Cellular,0
9185319,India,Cellular,0
9185320,India,Cellular,0
9185328,India,Cellular,0
9185329,India,Cellular,0
9185330,India,Cellular,0
9185338,India,Cellular,0
9185339,India,Cellular,0
9185340,India,Cellular,0
9185348,India,Cellular,0
9185349,India,Cellular,0
9185350,India,Cellular,0
9185358,India,Cellular,0
9185359,India,Cellular,0
9185360,India,Cellular,0
9185368,India,Cellular,0
9185369,India,Cellular,0
9185370,India,Cellular,0
9185378,India,Cellular,0
9185379,India,Cellular,0
9185380,India,Cellular,0
9185388,India,Cellular,0
9185389,India,Cellular,0
9185390,India,Cellular,0
9185398,India,Cellular,0
9185399,India,Cellular,0
9185400,India,Cellular,0
9185408,India,Cellular,0
9185409,India,Cellular,0
9185410,India,Cellular,0
9185418,India,Cellular,0
9185419,India,Cellular,0
9185420,India,Cellular,0
9185428,India,Cellular,0
9185429,India,Cellular,0
9185430,India,Cellular,0
9185438,India,Cellular,0
9185439,India,Cellular,0
9185440,India,Cellular BSNL,0
9185441,India,Cellular BSNL,0
9185442,India,Cellular BSNL,0
9185443,India,Cellular BSNL,0
9185450,India,Cellular,0
9185458,India,Cellular,0
9185459,India,Cellular,0
9185460,India,Cellular,0
9185468,India,Cellular,0
9185469,India,Cellular,0
9185470,India,Cellular BSNL,0
9185471,India,Cellular BSNL,0
9185472,India,Cellular BSNL,0
9185473,India,Cellular BSNL,0
9185474,India,Cellular BSNL,0
9185475,India,Cellular BSNL,0
9185476,India,Cellular BSNL,0
9185477,India,Cellular BSNL,0
9185478,India,Cellular BSNL,0
9185479,India,Cellular BSNL,0
9185480,India,Cellular,0
9185488,India,Cellular,0
9185489,India,Cellular,0
9185490,India,Cellular,0
9185498,India,Cellular,0
9185499,India,Cellular,0
9185500,India,Cellular,0
9185508,India,Cellular,0
9185509,India,Cellular,0
9185510,India,Cellular,0
9185518,India,Cellular,0
9185519,India,Cellular,0
9185520,India,Cellular,0
9185528,India,Cellular,0
9185529,India,Cellular,0
918553,India,Cellular,0
9185540,India,Cellular,0
9185548,India,Cellular,0
9185549,India,Cellular,0
918555,India,Cellular,0
9185552,India,Andhra Pradesh,0
9185553,India,Andhra Pradesh,0
9185560,India,Cellular,0
9185568,India,Cellular,0
9185569,India,Cellular,0
9185570,India,Cellular,0
9185578,India,Cellular,0
9185579,India,Cellular,0
9185580,India,Cellular,0
9185588,India,Cellular,0
9185589,India,Cellular,0
9185590,India,Cellular,0
9185598,India,Cellular,0
9185599,India,Cellular,0
9185600,India,Cellular,0
9185608,India,Cellular,0
9185609,India,Cellular,0
9185610,India,Cellular,0
9185618,India,Cellular,0
9185619,India,Cellular,0
9185620,India,Cellular,0
9185628,India,Cellular,0
9185629,India,Cellular,0
9185630,India,Cellular,0
9185638,India,Cellular,0
9185639,India,Cellular,0
9185640,India,Cellular,0
9185648,India,Cellular,0
9185649,India,Cellular,0
9185650,India,Cellular,0
9185658,India,Cellular,0
9185659,India,Cellular,0
9185660,India,Cellular,0
9185668,India,Cellular,0
9185669,India,Cellular,0
9185670,India,Cellular,0
9185678,India,Cellular,0
9185679,India,Cellular,0
9185680,India,Cellular,0
9185688,India,Cellular,0
9185689,India,Cellular,0
9185690,India,Cellular,0
9185698,India,Cellular,0
9185699,India,Cellular,0
9185700,India,Cellular,0
9185708,India,Cellular,0
9185709,India,Cellular,0
9185710,India,Cellular,0
9185718,India,Cellular,0
9185719,India,Cellular,0
9185720,India,Cellular,0
9185728,India,Cellular,0
9185729,India,Cellular,0
9185730,India,Cellular,0
9185738,India,Cellular,0
9185739,India,Cellular,0
918574,India,Cellular,0
918575,India,Cellular,0
9185760,India,Cellular,0
9185768,India,Cellular,0
9185769,India,Cellular,0
9185770,India,Cellular,0
9185778,India,Cellular,0
9185779,India,Cellular,0
9185780,India,Cellular,0
9185788,India,Cellular,0
9185789,India,Cellular,0
9185790,India,Cellular,0
9185798,India,Cellular,0
9185799,India,Cellular,0
9185810,India,Cellular,0
9185818,India,Cellular,0
9185819,India,Cellular,0
9185820,India,Cellular,0
9185828,India,Cellular,0
9185829,India,Cellular,0
9185830,India,Cellular,0
9185838,India,Cellular,0
9185839,India,Cellular,0
9185840,India,Cellular,0
9185848,India,Cellular,0
9185849,India,Cellular,0
9185850,India,Cellular,0
9185858,India,Cellular,0
9185859,India,Cellular,0
9185860,India,Cellular,0
9185868,India,Cellular,0
9185869,India,Cellular,0
9185870,India,Cellular,0
9185878,India,Cellular,0
9185879,India,Cellular,0
9185880,India,Cellular,0
9185888,India,Cellular,0
9185889,India,Cellular,0
9185890,India,Cellular,0
9185898,India,Cellular,0
9185899,India,Cellular,0
918590,India,Cellular,0
918591,India,Cellular,0
9185920,India,Cellular,0
9185928,India,Cellular,0
9185929,India,Cellular,0
9185930,India,Cellular,0
9185938,India,Cellular,0
9185939,India,Cellular,0
9185940,India,Cellular,0
9185948,India,Cellular,0
9185949,India,Cellular,0
918595,India,Cellular,0
9185960,India,Cellular,0
9185968,India,Cellular,0
9185969,India,Cellular,0
918597,India,Cellular,0
9185980,India,Cellular,0
9185988,India,Cellular,0
9185989,India,Cellular,0
9185990,India,Cellular,0
9185998,India,Cellular,0
9185999,India,Cellular,0
9186,India,Andhra Pradesh,0
918600,India,Cellular,0
918601,India,Cellular,0
918602,India,Cellular,0
918603,India,Cellular,0
918604,India,Cellular,0
918605,India,Cellular,0
918606,India,Cellular,0
918607,India,Cellular,0
918608,India,Cellular,0
918609,India,Cellular,0
9186200,India,Cellular,0
9186208,India,Cellular,0
9186209,India,Cellular,0
